Category,Subcategory,2ndSubcategory,Name,1stColumnPrice,2ndColumnPrice,3rdColumnPrice
Trading Cards,Pokemon Cards,Pokemon Japanese Sky Legend,Naganadel GX #65,$5.00,$10.00,$31.43
Trading Cards,Pokemon Cards,Pokemon Japanese Sky Legend,Magnezone #23,$1.25,,
Trading Cards,Pokemon Cards,Pokemon Japanese Sky Legend,Recycle Energy #69,$6.62,$19.19,$76.26
Trading Cards,Pokemon Cards,Pokemon Japanese Sky Legend,Naganadel GX #58,$5.80,$21.46,$26.00
Trading Cards,Pokemon Cards,Pokemon Japanese Sky Legend,Fletchling #41,$1.83,,
Trading Cards,Pokemon Cards,Pokemon Japanese Sky Legend,Poke Maniac #47,$1.19,,
Trading Cards,Pokemon Cards,Pokemon Japanese Sky Legend,Lusamine #54,$7.51,$14.75,$34.66
Trading Cards,Pokemon Cards,Pokemon Japanese Sky Legend,Bounsweet #6,$6.28,,
Trading Cards,Pokemon Cards,Pokemon Japanese Sky Legend,U-Turn Board #67,$7.50,$9.50,$25.00
Trading Cards,Pokemon Cards,Pokemon Japanese Sky Legend,Mesprit #30,$2.49,,
Trading Cards,Pokemon Cards,Pokemon Japanese Sky Legend,Weezing #28,$1.49,,
Trading Cards,Pokemon Cards,Pokemon Japanese Sky Legend,Snorunt #14,$2.50,,
Trading Cards,Pokemon Cards,Pokemon Japanese Sky Legend,Froslass #15,$1.49,,$32.99
Trading Cards,Pokemon Cards,Pokemon Japanese Sky Legend,Dwebble #2,$1.28,,
Trading Cards,Pokemon Cards,Pokemon Japanese Sky Legend,Ekans #25,$1.49,,
Trading Cards,Pokemon Cards,Pokemon Japanese Sky Legend,Lickilicky #37,$1.99,,
Trading Cards,Pokemon Cards,Pokemon Japanese Sky Legend,Hoothoot #38,$2.00,,
Trading Cards,Pokemon Cards,Pokemon Japanese Sky Legend,Type: Null #42,$2.99,,
Trading Cards,Pokemon Cards,Pokemon Japanese Sky Legend,Lurantis #5,$2.49,,
Trading Cards,Pokemon Cards,Pokemon Japanese Sky Legend,Net Ball #51,$4.45,,
Trading Cards,Pokemon Cards,Pokemon Japanese Sky Legend,Fletchinder #12,$1.99,,
Trading Cards,Pokemon Cards,Pokemon Japanese Sky Legend,Talonflame #13,$1.49,,
Trading Cards,Pokemon Cards,Pokemon Japanese Sky Legend,Cryogonal #18,$1.62,,
Trading Cards,Pokemon Cards,Pokemon Japanese Sky Legend,Tapu Fini #20,$1.00,,
Trading Cards,Pokemon Cards,Pokemon Japanese Sky Legend,Magnemite #21,$1.49,,
Trading Cards,Pokemon Cards,Pokemon Japanese Sky Legend,Magneton #22,$1.29,,
Trading Cards,Pokemon Cards,Pokemon Japanese Sky Legend,Xurkitree #24,$1.38,$13.21,$35.49
Trading Cards,Pokemon Cards,Pokemon Japanese Sky Legend,Arbok #26,$1.44,,
Trading Cards,Pokemon Cards,Pokemon Japanese Sky Legend,Koffing #27,$1.29,,
Trading Cards,Pokemon Cards,Pokemon Japanese Sky Legend,Uxie #29,$2.12,,$24.53
Trading Cards,Pokemon Cards,Pokemon Japanese Sky Legend,Crustle #3,$1.74,,
Trading Cards,Pokemon Cards,Pokemon Japanese Skyscraping Perfection,Noivern V #74,$29.21,$55.00,$65.50
Trading Cards,Pokemon Cards,Pokemon Japanese Skyscraping Perfection,Duraludon VMAX #83,$181.47,$343.26,$412.00
Trading Cards,Pokemon Cards,Pokemon Japanese Skyscraping Perfection,Golurk V #70,$18.03,$22.10,$43.28
Trading Cards,Pokemon Cards,Pokemon Japanese Skyscraping Perfection,Duraludon V #76,$54.81,$33.69,$35.48
Trading Cards,Pokemon Cards,Pokemon Japanese Skyscraping Perfection,Suicune V #1,$2.25,$13.07,$25.27
Trading Cards,Pokemon Cards,Pokemon Japanese Skyscraping Perfection,Suicune V #68,$7.79,$13.00,$20.52
Trading Cards,Pokemon Cards,Pokemon Japanese Skyscraping Perfection,Copycat #79,$14.75,$15.75,$86.53
Trading Cards,Pokemon Cards,Pokemon Japanese Skyscraping Perfection,Lycanroc VMAX #25,$2.99,$39.00,$47.00
Trading Cards,Pokemon Cards,Pokemon Japanese Skyscraping Perfection,Duraludon VMAX #49,$2.12,$12.05,$15.55
Trading Cards,Pokemon Cards,Pokemon Japanese Skyscraping Perfection,Galarian Moltres #26,$2.01,$1.25,$37.00
Trading Cards,Pokemon Cards,Pokemon Japanese Skyscraping Perfection,Garbodor VMAX #31,$1.69,$13.12,$36.52
Trading Cards,Pokemon Cards,Pokemon Japanese Skyscraping Perfection,Galarian Articuno #12,$2.32,,
Trading Cards,Pokemon Cards,Pokemon Japanese Skyscraping Perfection,Galarian Zapdos #19,$2.13,,
Trading Cards,Pokemon Cards,Pokemon Japanese Skyscraping Perfection,Duraludon V #48,$1.74,,
Trading Cards,Pokemon Cards,Pokemon Japanese Skyscraping Perfection,Lycanroc V #71,$5.40,$13.53,$54.99
Trading Cards,Pokemon Cards,Pokemon Japanese Skyscraping Perfection,Dialga #41,$1.44,,
Trading Cards,Pokemon Cards,Pokemon Japanese Skyscraping Perfection,Raihan #77,$15.49,$38.48,$46.00
Trading Cards,Pokemon Cards,Pokemon Japanese Skyscraping Perfection,Golurk V #15,$1.10,$12.02,$34.22
Trading Cards,Pokemon Cards,Pokemon Japanese Skyscraping Perfection,Lycanroc V #24,$1.81,$13.32,$36.94
Trading Cards,Pokemon Cards,Pokemon Japanese Skyscraping Perfection,Lycanroc VMAX #80,$7.01,$22.88,$56.87
Trading Cards,Pokemon Cards,Pokemon Japanese Skyscraping Perfection,Schoolgirl #78,$20.52,$29.99,$42.93
Trading Cards,Pokemon Cards,Pokemon Japanese Skyscraping Perfection,Noivern V #73,$7.49,,
Trading Cards,Pokemon Cards,Pokemon Japanese Skyscraping Perfection,Garbodor V #30,$1.84,$13.35,$36.97
Trading Cards,Pokemon Cards,Pokemon Japanese Skyscraping Perfection,Noivern V #46,$1.45,$12.66,$35.56
Trading Cards,Pokemon Cards,Pokemon Japanese Skyscraping Perfection,Garbodor VMAX #81,$6.19,$18.52,
Trading Cards,Pokemon Cards,Pokemon Japanese Skyscraping Perfection,Booster Box,$80.62,,
Trading Cards,Pokemon Cards,Pokemon Japanese Skyscraping Perfection,Golurk V #69,$2.59,$15.05,$17.52
Trading Cards,Pokemon Cards,Pokemon Japanese Skyscraping Perfection,Garbodor V #72,$6.40,,$55.78
Trading Cards,Pokemon Cards,Pokemon Japanese Skyscraping Perfection,Duraludon V #75,$4.51,,$15.50
Trading Cards,Pokemon Cards,Pokemon Japanese Skyscraping Perfection,Duraludon VMAX #82,$7.80,,
Trading Cards,Pokemon Cards,Pokemon Japanese Skyscraping Perfection,Raihan #84,$11.24,,$21.50
Trading Cards,Pokemon Cards,Pokemon Japanese Skyscraping Perfection,Schoolgirl #85,$7.80,,$20.52
Trading Cards,Pokemon Cards,Pokemon Japanese Skyscraping Perfection,Copycat #86,$16.81,$19.55,$28.84
Trading Cards,Pokemon Cards,Pokemon Japanese Skyscraping Perfection,Cresselia #87,$9.55,$27.55,$66.61
Trading Cards,Pokemon Cards,Pokemon Japanese Skyscraping Perfection,Full Face Guard #88,$14.09,,$16.50
Trading Cards,Pokemon Cards,Pokemon Japanese Skyscraping Perfection,Crystal Cave #89,$7.70,,
Trading Cards,Pokemon Cards,Pokemon Japanese Skyscraping Perfection,Metal Energy #90,$34.26,,$10.78
Trading Cards,Pokemon Cards,Pokemon Japanese Skyscraping Perfection,Raihan #63,$2.13,,
Trading Cards,Pokemon Cards,Pokemon Japanese Skyscraping Perfection,Thievul #33,$2.15,,
Trading Cards,Pokemon Cards,Pokemon Japanese Skyscraping Perfection,Galarian Perrserker #35,$1.77,$13.25,$36.78
Trading Cards,Pokemon Cards,Pokemon Japanese Skyscraping Perfection,Altaria #40,$2.49,,
Trading Cards,Pokemon Cards,Pokemon Japanese Skyscraping Perfection,Hydreigon #44,$1.12,,
Trading Cards,Pokemon Cards,Pokemon Japanese Skyscraping Perfection,Digging Gloves #60,$2.14,,
Trading Cards,Pokemon Cards,Pokemon Japanese Skyscraping Perfection,Jigglypuff #10,$1.30,,
Trading Cards,Pokemon Cards,Pokemon Japanese Skyscraping Perfection,Wigglytuff #11,$1.00,,
Trading Cards,Pokemon Cards,Pokemon Japanese Skyscraping Perfection,Wobbuffet #13,$1.61,,
Trading Cards,Pokemon Cards,Pokemon Japanese Skyscraping Perfection,Hitmonchan #18,$1.49,,
Trading Cards,Pokemon Cards,Pokemon Japanese Skyscraping Perfection,Gliscor #21,$1.44,,
Trading Cards,Pokemon Cards,Pokemon Japanese Skyscraping Perfection,Absol #27,$1.00,,
Trading Cards,Pokemon Cards,Pokemon Japanese Skyscraping Perfection,Croagunk #28,$1.39,,
Trading Cards,Pokemon Cards,Pokemon Japanese Snow Hazard,Chien-Pao ex #93,$38.00,$34.00,$48.38
Trading Cards,Pokemon Cards,Pokemon Japanese Snow Hazard,Grusha #95,$44.50,$35.94,$95.87
Trading Cards,Pokemon Cards,Pokemon Japanese Snow Hazard,Sudowoodo #80,$3.25,$7.50,$27.40
Trading Cards,Pokemon Cards,Pokemon Japanese Snow Hazard,Marill #73,$3.99,$21.00,$29.96
Trading Cards,Pokemon Cards,Pokemon Japanese Snow Hazard,Grusha #90,$10.14,$18.00,$32.04
Trading Cards,Pokemon Cards,Pokemon Japanese Snow Hazard,Baxcalibur #77,$4.78,$14.00,$33.00
Trading Cards,Pokemon Cards,Pokemon Japanese Snow Hazard,Bramblin #72,$2.38,$12.82,$20.80
Trading Cards,Pokemon Cards,Pokemon Japanese Snow Hazard,Chien-Pao ex #28,$2.37,$14.05,$18.37
Trading Cards,Pokemon Cards,Pokemon Japanese Snow Hazard,Arctibax #76,$2.20,$7.86,$20.12
Trading Cards,Pokemon Cards,Pokemon Japanese Snow Hazard,Slowking ex #86,$5.51,$11.44,$27.72
Trading Cards,Pokemon Cards,Pokemon Japanese Snow Hazard,Eiscue #74,$2.73,$10.50,$26.37
Trading Cards,Pokemon Cards,Pokemon Japanese Snow Hazard,Dudunsparce #83,$2.49,$13.64,$19.50
Trading Cards,Pokemon Cards,Pokemon Japanese Snow Hazard,Chien-Pai ex #97,$20.59,,
Trading Cards,Pokemon Cards,Pokemon Japanese Snow Hazard,Wo-Chien ex #15,$1.93,$12.99,$38.35
Trading Cards,Pokemon Cards,Pokemon Japanese Snow Hazard,Squawkabilly ex #94,$20.30,$15.01,$24.32
Trading Cards,Pokemon Cards,Pokemon Japanese Snow Hazard,Grusha #68,$1.92,,
Trading Cards,Pokemon Cards,Pokemon Japanese Snow Hazard,Slowking ex #30,$1.73,$12.73,$18.10
Trading Cards,Pokemon Cards,Pokemon Japanese Snow Hazard,Rookidee #82,$2.25,$12.50,$24.43
Trading Cards,Pokemon Cards,Pokemon Japanese Snow Hazard,Squawkabilly ex #65,$2.54,$13.85,$40.77
Trading Cards,Pokemon Cards,Pokemon Japanese Snow Hazard,Wo-Chien ex #92,$12.02,$20.00,$33.11
Trading Cards,Pokemon Cards,Pokemon Japanese Snow Hazard,Orthworm #81,$2.34,$7.91,$14.15
Trading Cards,Pokemon Cards,Pokemon Japanese Snow Hazard,Super Rod #98,$39.71,$4.00,$131.71
Trading Cards,Pokemon Cards,Pokemon Japanese Snow Hazard,Gothorita #78,$2.13,$14.99,$18.00
Trading Cards,Pokemon Cards,Pokemon Japanese Snow Hazard,Rabsca #79,$2.20,$15.02,$22.69
Trading Cards,Pokemon Cards,Pokemon Japanese Snow Hazard,Frigibax #75,$3.58,$10.11,$29.25
Trading Cards,Pokemon Cards,Pokemon Japanese Snow Hazard,Water Energy #99,$19.21,$32.78,$100.00
Trading Cards,Pokemon Cards,Pokemon Japanese Snow Hazard,Annihilape ex #87,$4.38,$14.49,$34.99
Trading Cards,Pokemon Cards,Pokemon Japanese Snow Hazard,Wo-Chien ex #84,$4.05,$15.49,$21.85
Trading Cards,Pokemon Cards,Pokemon Japanese Snow Hazard,Chien-Pao ex #85,$6.17,$19.26,$23.20
Trading Cards,Pokemon Cards,Pokemon Japanese Snow Hazard,Copperajah ex #54,$2.00,$13.20,$38.95
Trading Cards,Pokemon Cards,Pokemon Japanese Snow Hazard,Booster Box,$45.00,,
Trading Cards,Pokemon Cards,Pokemon Japanese Snow Hazard,Giacomo #96,$8.66,$17.17,$26.61
Trading Cards,Pokemon Cards,Pokemon Japanese Snow Hazard,Annihilape ex #40,$1.29,$11.96,$13.53
Trading Cards,Pokemon Cards,Pokemon Japanese Snow Hazard,Abomasnow #6,$1.49,,
Trading Cards,Pokemon Cards,Pokemon Japanese Snow Hazard,Giacomo #91,$3.72,$15.63,$17.08
Trading Cards,Pokemon Cards,Pokemon Japanese Snow Hazard,Dudunsparce #57,$1.74,,
Trading Cards,Pokemon Cards,Pokemon Japanese Snow Hazard,Brambleghast #12,$1.49,,
Trading Cards,Pokemon Cards,Pokemon Japanese Snow Hazard,Baxcalibur #27,$2.23,$13.41,$39.54
Trading Cards,Pokemon Cards,Pokemon Japanese Snow Hazard,Slaking #62,$1.85,$12.64,$13.25
Trading Cards,Pokemon Cards,Pokemon Japanese Snow Hazard,Booster Pack,$3.63,,
Trading Cards,Pokemon Cards,Pokemon Japanese Snow Hazard,Polteageist #36,$1.00,,
Trading Cards,Pokemon Cards,Pokemon Japanese Snow Hazard,Rabsca #37,$1.19,$11.81,$35.04
Trading Cards,Pokemon Cards,Pokemon Japanese Snow Hazard,Glimmora #44,$1.07,$11.62,$34.54
Trading Cards,Pokemon Cards,Pokemon Japanese Snow Hazard,Corviknight #52,$2.50,,
Trading Cards,Pokemon Cards,Pokemon Japanese Snow Hazard,Pelipper #59,$2.00,,
Trading Cards,Pokemon Cards,Pokemon Japanese Snow Hazard,Giacomo #69,$1.00,,
Trading Cards,Pokemon Cards,Pokemon Japanese Snow Hazard,Bounsweet #7,$2.01,,
Trading Cards,Pokemon Cards,Pokemon Japanese Snow Hazard,Tsareena #9,$1.36,,
Trading Cards,Pokemon Cards,Pokemon Japanese Snow Hazard,Bramblin #10,$0.77,,
Trading Cards,Pokemon Cards,Pokemon Japanese Snow Hazard,Bramblin #11,$0.66,,
Trading Cards,Pokemon Cards,Pokemon Japanese SoulSilver Collection,Lugia Legend #30,$36.61,$132.00,$522.50
Trading Cards,Pokemon Cards,Pokemon Japanese SoulSilver Collection,Gyarados #23,$5.96,$29.00,$93.85
Trading Cards,Pokemon Cards,Pokemon Japanese SoulSilver Collection,Lugia Legend #29,$56.50,$111.67,$314.29
Trading Cards,Pokemon Cards,Pokemon Japanese SoulSilver Collection,Typhlosion #17,$10.99,$70.52,$149.99
Trading Cards,Pokemon Cards,Pokemon Japanese SoulSilver Collection,Pichu #31,$9.99,$17.58,$57.70
Trading Cards,Pokemon Cards,Pokemon Japanese SoulSilver Collection,Raichu #33,$6.70,$38.96,$89.35
Trading Cards,Pokemon Cards,Pokemon Japanese SoulSilver Collection,Ninetales #13,$10.05,$35.86,$70.07
Trading Cards,Pokemon Cards,Pokemon Japanese SoulSilver Collection,Pikachu #32,$6.99,$25.00,$196.05
Trading Cards,Pokemon Cards,Pokemon Japanese SoulSilver Collection,Ursaring #61,$8.19,$32.01,$200.00
Trading Cards,Pokemon Cards,Pokemon Japanese SoulSilver Collection,Crobat #37,$8.89,$24.50,$198.00
Trading Cards,Pokemon Cards,Pokemon Japanese SoulSilver Collection,Meganium #9,$3.94,$43.36,$247.50
Trading Cards,Pokemon Cards,Pokemon Japanese SoulSilver Collection,Vulpix #12,$5.88,,$131.84
Trading Cards,Pokemon Cards,Pokemon Japanese SoulSilver Collection,Poliwhirl #19,$4.48,$46.00,$152.50
Trading Cards,Pokemon Cards,Pokemon Japanese SoulSilver Collection,Poliwrath #20,$13.74,$1.50,$243.50
Trading Cards,Pokemon Cards,Pokemon Japanese SoulSilver Collection,Politoed #21,$4.25,$20.91,$71.00
Trading Cards,Pokemon Cards,Pokemon Japanese SoulSilver Collection,Marill #24,$7.00,,$127.25
Trading Cards,Pokemon Cards,Pokemon Japanese SoulSilver Collection,Wooper #26,$4.99,,$147.00
Trading Cards,Pokemon Cards,Pokemon Japanese SoulSilver Collection,Delibird #28,$4.98,,$115.50
Trading Cards,Pokemon Cards,Pokemon Japanese SoulSilver Collection,Butterfree #3,$5.00,,
Trading Cards,Pokemon Cards,Pokemon Japanese SoulSilver Collection,Exeggutor #41,$2.98,$18.00,
Trading Cards,Pokemon Cards,Pokemon Japanese SoulSilver Collection,Unown #44,$4.00,,
Trading Cards,Pokemon Cards,Pokemon Japanese SoulSilver Collection,Sandshrew #45,$8.00,,
Trading Cards,Pokemon Cards,Pokemon Japanese SoulSilver Collection,Hitmontop #49,$1.79,$16.23,$34.87
Trading Cards,Pokemon Cards,Pokemon Japanese SoulSilver Collection,Fisherman #67,$4.99,$57.60,$59.99
Trading Cards,Pokemon Cards,Pokemon Japanese SoulSilver Collection,Ledyba #10,$2.68,$15.00,$71.00
Trading Cards,Pokemon Cards,Pokemon Japanese SoulSilver Collection,Azumarill #25,$6.29,$22.00,$60.00
Trading Cards,Pokemon Cards,Pokemon Japanese SoulSilver Collection,Quagsire #27,$9.75,$27.02,$75.95
Trading Cards,Pokemon Cards,Pokemon Japanese SoulSilver Collection,Sudowoodo #47,$3.86,$22.50,$34.50
Trading Cards,Pokemon Cards,Pokemon Japanese SoulSilver Collection,Igglybuff #50,$4.29,,
Trading Cards,Pokemon Cards,Pokemon Japanese SoulSilver Collection,Bayleef #7,$2.25,,$58.00
Trading Cards,Pokemon Cards,Pokemon Japanese SoulSilver Collection,Caterpie #1,$2.24,$10.50,$45.00
Trading Cards,Pokemon Cards,Pokemon Japanese SoulSilver Collection,Poliwag #18,$3.98,,$136.50
Trading Cards,Pokemon Cards,Pokemon Japanese SoulSilver Collection,Golbat #35,$3.57,$2.98,
Trading Cards,Pokemon Cards,Pokemon Japanese SoulSilver Collection,Drowzee #38,$1.98,,
Trading Cards,Pokemon Cards,Pokemon Japanese SoulSilver Collection,Hypno #39,$2.99,,
Trading Cards,Pokemon Cards,Pokemon Japanese SoulSilver Collection,Jigglypuff #51,$1.98,,
Trading Cards,Pokemon Cards,Pokemon Japanese SoulSilver Collection,Teddiursa #59,$3.19,,
Trading Cards,Pokemon Cards,Pokemon Japanese SoulSilver Collection,Miltank #62,$7.94,$1.30,
Trading Cards,Pokemon Cards,Pokemon Japanese SoulSilver Collection,Cyndaquil #14,$5.86,,$95.00
Trading Cards,Pokemon Cards,Pokemon Japanese SoulSilver Collection,Magikarp #22,$6.90,$33.00,$49.99
Trading Cards,Pokemon Cards,Pokemon Japanese SoulSilver Collection,Natu #42,$2.99,,$60.00
Trading Cards,Pokemon Cards,Pokemon Japanese SoulSilver Collection,Xatu #43,$3.50,$20.43,$23.50
Trading Cards,Pokemon Cards,Pokemon Japanese SoulSilver Collection,Sandslash #46,$3.99,,
Trading Cards,Pokemon Cards,Pokemon Japanese SoulSilver Collection,Tyrogue #48,$2.99,,
Trading Cards,Pokemon Cards,Pokemon Japanese SoulSilver Collection,Persian #54,$2.99,,
Trading Cards,Pokemon Cards,Pokemon Japanese SoulSilver Collection,Chikorita #6,$3.17,$1.75,$62.00
Trading Cards,Pokemon Cards,Pokemon Japanese SoulSilver Collection,Full Heal #63,$1.98,,
Trading Cards,Pokemon Cards,Pokemon Japanese SoulSilver Collection,Ledian #11,$4.97,,$94.00
Trading Cards,Pokemon Cards,Pokemon Japanese SoulSilver Collection,Quilava #15,$2.44,,$94.00
Trading Cards,Pokemon Cards,Pokemon Japanese SoulSilver Collection,Typhlosion #16,$1.79,$9.53,$28.00
Trading Cards,Pokemon Cards,Pokemon Japanese Southern Island,Mew #151,$28.95,$114.99,"$1,030.87"
Trading Cards,Pokemon Cards,Pokemon Japanese Southern Island,Togepi,$13.13,$50.25,$502.92
Trading Cards,Pokemon Cards,Pokemon Japanese Southern Island,Slowking,$11.59,$45.99,$280.13
Trading Cards,Pokemon Cards,Pokemon Japanese Southern Island,Marill,$9.45,$36.85,$349.19
Trading Cards,Pokemon Cards,Pokemon Japanese Southern Island,Vileplume,$8.42,$32.79,$202.51
Trading Cards,Pokemon Cards,Pokemon Japanese Southern Island,Lapras,$11.39,$32.49,$88.51
Trading Cards,Pokemon Cards,Pokemon Japanese Southern Island,Ledyba,$5.99,$20.76,$199.99
Trading Cards,Pokemon Cards,Pokemon Japanese Southern Island,Jigglypuff #39,$9.44,$27.00,$75.75
Trading Cards,Pokemon Cards,Pokemon Japanese Southern Island,Wartortle #8,$9.17,$25.46,$80.44
Trading Cards,Pokemon Cards,Pokemon Japanese Southern Island,Ivysaur,$7.98,$26.27,$62.95
Trading Cards,Pokemon Cards,Pokemon Japanese Southern Island,Rainbow Island Sky,$99.99,,
Trading Cards,Pokemon Cards,Pokemon Japanese Southern Island,Lickitung #108,$5.99,$23.53,$46.28
Trading Cards,Pokemon Cards,Pokemon Japanese Southern Island,Tentacruel,$4.46,$32.05,$50.99
Trading Cards,Pokemon Cards,Pokemon Japanese Southern Island,Butterfree,$7.82,$32.26,$51.53
Trading Cards,Pokemon Cards,Pokemon Japanese Southern Island,Onix,$5.71,$76.00,$91.00
Trading Cards,Pokemon Cards,Pokemon Japanese Southern Island,Pidgeot,$5.49,$25.49,$59.86
Trading Cards,Pokemon Cards,Pokemon Japanese Southern Island,Tropical Island Beach Box,$48.50,,
Trading Cards,Pokemon Cards,Pokemon Japanese Southern Island,Exeggutor #103,$5.50,$36.00,$58.16
Trading Cards,Pokemon Cards,Pokemon Japanese Southern Island,Primeape,$6.30,$23.22,$46.01
Trading Cards,Pokemon Cards,Pokemon Japanese Southern Island,Raticate,$3.75,$19.50,$61.31
Trading Cards,Pokemon Cards,Pokemon Japanese Space Juggler,Origin Forme Palkia V #71,$46.21,$43.83,$75.90
Trading Cards,Pokemon Cards,Pokemon Japanese Space Juggler,Irida #77,$55.64,$30.75,$70.00
Trading Cards,Pokemon Cards,Pokemon Japanese Space Juggler,Beedrill V #69,$17.50,$30.74,$42.30
Trading Cards,Pokemon Cards,Pokemon Japanese Space Juggler,Origin Forme Palkia VSTAR #23,$1.99,$13.34,$24.06
Trading Cards,Pokemon Cards,Pokemon Japanese Space Juggler,Heatran VMAX #15,$1.81,$9.00,$37.15
Trading Cards,Pokemon Cards,Pokemon Japanese Space Juggler,Hisuian Sneasler V #75,$12.29,$23.16,$39.00
Trading Cards,Pokemon Cards,Pokemon Japanese Space Juggler,Kleavor VSTAR #41,$1.92,$13.27,$27.00
Trading Cards,Pokemon Cards,Pokemon Japanese Space Juggler,Origin Forme Palkia V #22,$1.34,$12.27,$29.99
Trading Cards,Pokemon Cards,Pokemon Japanese Space Juggler,Origin Forme Palkia V #70,$10.50,$27.79,$33.00
Trading Cards,Pokemon Cards,Pokemon Japanese Space Juggler,Kleavor V #73,$3.00,$15.09,$32.26
Trading Cards,Pokemon Cards,Pokemon Japanese Space Juggler,Heatran V #14,$1.49,$5.58,$13.00
Trading Cards,Pokemon Cards,Pokemon Japanese Space Juggler,Origin Forme Palkia VSTAR #86,$19.20,,$40.00
Trading Cards,Pokemon Cards,Pokemon Japanese Space Juggler,Kleavor V #40,$1.63,$5.00,$44.99
Trading Cards,Pokemon Cards,Pokemon Japanese Space Juggler,Hisuian Sneasler V #44,$1.44,$12.54,$60.00
Trading Cards,Pokemon Cards,Pokemon Japanese Space Juggler,Oranguru V #58,$1.42,$12.12,$34.93
Trading Cards,Pokemon Cards,Pokemon Japanese Space Juggler,Beedrill V #1,$1.55,$12.63,$49.99
Trading Cards,Pokemon Cards,Pokemon Japanese Space Juggler,Irida #83,$22.14,$15.00,$29.13
Trading Cards,Pokemon Cards,Pokemon Japanese Space Juggler,Origin Forme Palkia VSTAR #81,$11.93,$30.21,$36.00
Trading Cards,Pokemon Cards,Pokemon Japanese Space Juggler,Temple of Sinnoh #87,$24.15,$50.76,$66.38
Trading Cards,Pokemon Cards,Pokemon Japanese Space Juggler,Irida #64,$1.83,$12.23,
Trading Cards,Pokemon Cards,Pokemon Japanese Space Juggler,Darkrai #45,$1.78,$13.02,$30.73
Trading Cards,Pokemon Cards,Pokemon Japanese Space Juggler,Kleavor VSTAR #82,$6.04,$13.50,$34.91
Trading Cards,Pokemon Cards,Pokemon Japanese Space Juggler,Glaceon #21,$1.74,$12.95,$36.87
Trading Cards,Pokemon Cards,Pokemon Japanese Space Juggler,Hisuian Voltorb #2,$1.11,,
Trading Cards,Pokemon Cards,Pokemon Japanese Space Juggler,Togekiss #28,$1.62,$12.74,$36.40
Trading Cards,Pokemon Cards,Pokemon Japanese Space Juggler,Hisuian Sneasler #43,$1.90,,
Trading Cards,Pokemon Cards,Pokemon Japanese Space Juggler,Heatran V #72,$3.89,$16.59,$29.99
Trading Cards,Pokemon Cards,Pokemon Japanese Space Juggler,Choy #79,$4.48,$10.36,$21.61
Trading Cards,Pokemon Cards,Pokemon Japanese Space Juggler,Hisuian Sneasel #42,$0.50,,
Trading Cards,Pokemon Cards,Pokemon Japanese Space Juggler,Eevee #54,$1.85,$13.13,$33.00
Trading Cards,Pokemon Cards,Pokemon Japanese Space Juggler,Psyduck #16,$2.00,,$37.11
Trading Cards,Pokemon Cards,Pokemon Japanese Space Juggler,Orbeetle #10,$2.03,,
Trading Cards,Pokemon Cards,Pokemon Japanese Space Juggler,Azelf #31,$1.67,,
Trading Cards,Pokemon Cards,Pokemon Japanese Space Juggler,Grant #78,$5.71,$19.68,$24.00
